id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn02945_c0	>	Cytosol_0	ASD46_RS18955	prephytoene diphosphate:geranylgeranyl-diphosphate geranylgeranyltransferase_c0		-13.19		(1)  cpd02168[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd03211[c0]	(1)  Prephytoene diphosphate_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  15-cis-Phytoene_c0[c0]	rxn02945		R04218	Carotenoid biosynthesis	Biosynthesis|CAROTENOID-PWY|CAROTENOID-SYN|Lycopene-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn01210_c0	>	Cytosol_0	(ASD46_RS16510 and ASD46_RS16510)	10-Formyltetrahydrofolate:L-glutamate ligase (ADP-forming)_c0		-20.65		(1)  cpd00002[c0] + (1)  cpd00023[c0] + (1)  cpd00201[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd03524[c0]	(1)  ATP_c0[c0] + (1)  L-Glutamate_c0[c0] + (1)  10-Formyltetrahydrofolate_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  10-Formyl-THF-L-glutamate_c0[c0]	rxn01210		R01654		
rxn00192_c0	>	Cytosol_0	ASD46_RS12780	acetyl-CoA:L-glutamate N-acetyltransferase_c0		-5.29		(1)  cpd00022[c0] + (1)  cpd00023[c0] => (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd00477[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  L-Glutamate_c0[c0] => (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  N-Acetyl-L-glutamate_c0[c0]	rxn00192	ACGS	R00259	Arginine and proline metabolism	ARG+POLYAMINE-SYN|ARGININE-SYN|ARGSYN-PWY|ARGSYNBSUB-PWY|Amino-Acid-Biosynthesis|Biosynthesis|GLUTORN-PWY|IND-AMINO-ACID-SYN|Other-Amino-Acid-Biosynthesis|Polyamine-Biosynthesis
rxn01218_c0	>	Cytosol_0	ASD46_RS14260	2'-Deoxycytidine 5'-monophosphate phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00206[c0] => (1)  cpd00009[c0] + (1)  cpd00654[c0]	(1)  H2O_c0[c0] + (1)  dCMP_c0[c0] => (1)  Phosphate_c0[c0] + (1)  Deoxycytidine_c0[c0]	rxn01218	NTD3	R01664	Pyrimidine metabolism	
rxn05367_c0	>	Cytosol_0	(ASD46_RS01565 and (ASD46_RS01935 or ASD46_RS19090 or ASD46_RS23115))	6-methyl-octanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11503[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11504[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  6-methyl-octanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  8-methyl-3-oxo-decanoyl-ACP_c0[c0]	rxn05367				
rxn05654_c0	=	Cytosol_0	(ASD46_RS21955 or ASD46_RS22910 or ASD46_RS21850 or ASD46_RS15955 or ASD46_RS11425)	Transport of succinate, extracellular_c0		0.0		(1)  cpd00036[e0] + (1)  cpd00067[e0] <=> (1)  cpd00036[c0] + (1)  cpd00067[c0]	(1)  Succinate_e0[e0] + (1)  H+_e0[e0] <=> (1)  Succinate_c0[c0] + (1)  H+_c0[c0]	rxn05654	SUCCt2b			
rxn01199_c0	=	Cytosol_0	ASD46_RS21655	ATP:D-xylulose 5-phosphotransferase_c0		-14.08		(1)  cpd00002[c0] + (1)  cpd00259[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00198[c0]	(1)  ATP_c0[c0] + (1)  D-Lyxulose_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  D-Xylulose5-phosphate_c0[c0]	rxn01199	XKS1	R01639	Pentose and glucuronate interconversions	Carbohydrates-Degradation|DARABITOLUTIL-PWY|Degradation|LARABITOLUTIL-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides|XYLCAT-PWY|Xylose-Degradation
rxn08807_c0	=	Cytosol_0	(ASD46_RS17790 or ASD46_RS14740)	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:1) (periplasm)_c0		-264.53		(1)  cpd00001[c0] + (1)  cpd15317[c0] <=> (1)  cpd00067[c0] + (1)  cpd00908[c0] + (1)  cpd15237[c0]	(1)  H2O_c0[c0] + (1)  1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0] + (1)  hexadecenoate_c0[c0]	rxn08807	LPLIPAL1E161pp			
rxn05614_c0	>	Cytosol_0	(Unknown and ASD46_RS21625 and ASD46_RS21630)	L-methionine R-oxide transport via ABC system_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11576[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11576[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-methionine R-oxide_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  L-methionine R-oxide_c0[c0]	rxn05614	METSRabc			
rxn00501_c0	=	Cytosol_0	ASD46_RS06075	3-Oxopropanoate:NAD+ oxidoreductase (decarboxylating, CoA-acetylating)_c0		-8.95		(1)  cpd00003[c0] + (1)  cpd00010[c0] + (1)  cpd00191[c0] <=> (1)  cpd00004[c0] + (1)  cpd00011[c0] + (1)  cpd00022[c0]	(1)  NAD_c0[c0] + (1)  CoA_c0[c0] + (1)  3-Oxopropanoate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  CO2_c0[c0] + (1)  Acetyl-CoA_c0[c0]	rxn00501	MMSAD3	R00705	beta-Alanine metabolism|Inositol phosphate metabolism|Propanoate metabolism	Amino-Acid-Degradation|BETA-ALA-DEGRADATION-I-PWY|Beta-Alanine-Degradation|CARBOXYLATES-DEG|Degradation|P562-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives
rxn10344_c0	>	Cytosol_0	(ASD46_RS01540 or ASD46_RS03170)	Lead (Pb+2) ABC transporter_c0		-6.817		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd04097[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd04097[e0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Pb_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Pb_e0[e0]	rxn10344				
rxn10336_c0	=	Cytosol_0	(ASD46_RS19245 or ASD46_RS24580)	stearoyl-cardiolipin synthase_c0		0.0		(2)  cpd15540[c0] <=> (1)  cpd00100[c0] + (1)  cpd15793[c0]	(2)  Phosphatidylglycerol dioctadecanoyl_c0[c0] <=> (1)  Glycerol_c0[c0] + (1)  Stearoylcardiolipin (B. subtilis) _c0[c0]	rxn10336				
rxn02320_c0	=	Cytosol_0	((ASD46_RS24190 or ASD46_RS02345 or ASD46_RS13210) and (ASD46_RS13210 or ASD46_RS02345 or ASD46_RS24190))	5-Amino-2-oxopentanoate:2-oxoglutarate aminotransferase_c0		-2.46		(1)  cpd00024[c0] + (1)  cpd00807[c0] <=> (1)  cpd00023[c0] + (1)  cpd00930[c0]	(1)  2-Oxoglutarate_c0[c0] + (1)  L-histidinol-phosphate_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  imidazole acetol-phosphate_c0[c0]	rxn02320	HIS5	R03243	Histidine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HISTIDINE-SYN|HISTSYN-PWY|IND-AMINO-ACID-SYN|PRPP-PWY
rxn03384_c0	=	Cytosol_0	ASD46_RS16405	Uroporphyrinogen I carboxy-lyase_c0		-19.6		(4)  cpd00067[c0] + (1)  cpd03414[c0] <=> (4)  cpd00011[c0] + (1)  cpd03416[c0]	(4)  H+_c0[c0] + (1)  UroporphyrinogenI_c0[c0] <=> (4)  CO2_c0[c0] + (1)  CoproporphyrinogenI_c0[c0]	rxn03384	UPPDC2	R04972	Porphyrin and chlorophyll metabolism	
rxn05167_c0	>	Cytosol_0	((ASD46_RS11145 or ASD46_RS13025 or ASD46_RS23710) and (ASD46_RS11150 or ASD46_RS13020) and (ASD46_RS21635 or ASD46_RS13015 or ASD46_RS11155))	D-xylose transport via ABC system_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00154[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00154[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Xylose_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Xylose_c0[c0]	rxn05167	XYLabc			
rxn02504_c0	=	Cytosol_0	ASD46_RS00495	2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase_c0		14.75		(1)  cpd02961[c0] <=> (1)  cpd00229[c0] + (1)  cpd00954[c0]	(1)  Dihydroneopterin_c0[c0] <=> (1)  Glycolaldehyde_c0[c0] + (1)  6-hydroxymethyl dihydropterin_c0[c0]	rxn02504	DHNPA	R03504	Folate biosynthesis	6-HM-Dihydropterin-PP-Biosynthesis|ALL-CHORISMATE-PWY|Biosynthesis|Cofactor-Biosynthesis|FOLSYN-PWY|Folate-Biosynthesis|Vitamin-Biosynthesis
rxn04996_c0	<	Cytosol_0	ASD46_RS03495	dimethyallyl diphosphate:NADP+ oxidoreductase_c0		16.2		(1)  cpd00001[c0] + (1)  cpd00006[c0] + (1)  cpd00202[c0] <= (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd08615[c0]	(1)  H2O_c0[c0] + (1)  NADP_c0[c0] + (1)  DMAPP_c0[c0] <= (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  1-Hydroxy-2-methyl-2-butenyl 4-diphosphate_c0[c0]	rxn04996		R07219	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn00262_c0	>	Cytosol_0	ASD46_RS07260	L-Aspartic acid:oxygen oxidoreductase (deaminating)_c0		-23.02		(1)  cpd00001[c0] + (1)  cpd00007[c0] + (1)  cpd00041[c0] => (1)  cpd00013[c0] + (1)  cpd00025[c0] + (1)  cpd00032[c0]	(1)  H2O_c0[c0] + (1)  O2_c0[c0] + (1)  L-Aspartate_c0[c0] => (1)  NH3_c0[c0] + (1)  H2O2_c0[c0] + (1)  Oxaloacetate_c0[c0]	rxn00262	ASPO7	R00357	Alanine, aspartate and glutamate metabolism	
rxn05404_c0	>	Cytosol_0	(ASD46_RS01565 and (ASD46_RS01935 or ASD46_RS19090 or ASD46_RS23115))	13-methyl-tetra-decanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11540[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11541[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  13-methyl-tetra-decanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  15-methyl-3-oxo-hexa-decanoyl-ACP_c0[c0]	rxn05404				
rxn10262_c0	=	Cytosol_0	ASD46_RS01810	isopentadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0		-4.5		(1)  cpd00080[c0] + (1)  cpd15686[c0] <=> (1)  cpd00046[c0] + (1)  cpd15719[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  CDP-1,2-diisopentadecanoylglycerol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  Diisopentadecanoylphosphatidylglycerophosphate_c0[c0]	rxn10262				
rxn10126_c0	>	Cytosol_0	((ASD46_RS15445 and ASD46_RS15450) or ASD46_RS15460 or ASD46_RS15455)	succinate dehyrdogenase_c0		-8.12		(1)  cpd00982[c0] + (1)  cpd15560[c0] => (1)  cpd00015[c0] + (1)  cpd00067[c0] + (1)  cpd15561[c0]	(1)  FADH2_c0[c0] + (1)  Ubiquinone-8_c0[c0] => (1)  FAD_c0[c0] + (1)  H+_c0[c0] + (1)  Ubiquinol-8_c0[c0]	rxn10126	SUCD4			
rxn10209_c0	>	Cytosol_0	(ASD46_RS01570 and ASD46_RS00715)	anteisopentadecanoyl-glycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00080[c0] + (1)  cpd11439[c0] => (1)  cpd00010[c0] + (1)  cpd15675[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  fa4coa_c0[c0] => (1)  CoA_c0[c0] + (1)  1-anteisopentadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10209				
rxn04048_c0	=	Cytosol_0	ASD46_RS16215	cobalt-precorrin-4 methyltransferase_c0		-19.14		(1)  cpd00017[c0] + (1)  cpd08370[c0] <=> (1)  cpd00019[c0] + (1)  cpd00067[c0] + (1)  cpd08371[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  Cobalt-precorrin 4_c0[c0] <=> (1)  S-Adenosyl-homocysteine_c0[c0] + (1)  H+_c0[c0] + (1)  Cobalt-precorrin 5_c0[c0]	rxn04048		R05810	Porphyrin and chlorophyll metabolism	Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis
rxn08084_c0	>	Cytosol_0	(ASD46_RS13185 or ASD46_RS05355)	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:0)_c0				(1)  cpd00067[c0] + (1)  cpd11466[c0] + (1)  cpd15331[c0] => (1)  cpd11493[c0] + (1)  cpd15522[c0]	(1)  H+_c0[c0] + (1)  Myristoyl-ACP_c0[c0] + (1)  1-tetradecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  ACP_c0[c0] + (1)  1,2-ditetradecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08084	AGPAT140			
rxn10225_c0	=	Cytosol_0	ASD46_RS00355	isohexadecanoyl-phosphatidate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd15682[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15688[c0]	(1)  CTP_c0[c0] + (1)  1,2-diisohexadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-diisohexadecanoylglycerol_c0[c0]	rxn10225				
rxn00898_c0	>	Cytosol_0	(ASD46_RS09040 or ASD46_RS10060 or ASD46_RS11225)	2,3-Dihydroxy-3-methylbutanoate hydro-lyase_c0		-6.75		(1)  cpd02498[c0] => (1)  cpd00001[c0] + (1)  cpd00123[c0]	(1)  2,3-Dihydroxy-isovalerate_c0[c0] => (1)  H2O_c0[c0] + (1)  3-Methyl-2-oxobutanoate_c0[c0]	rxn00898		R01209	Pantothenate and CoA biosynthesis	
rxn05444_c0	>	Cytosol_0	(ASD46_RS03590 or ASD46_RS06335)	15-methyl-trans-hexa-dec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11543[c0] => (1)  cpd00003[c0] + (1)  cpd11544[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  15-methyl-trans-hexa-dec-2-enoyl-ACP_c0[c0] => (1)  NAD_c0[c0] + (1)  15-methyl-hexa-decanoyl-ACP_c0[c0]	rxn05444				
rxn10205_c0	>	Cytosol_0	(ASD46_RS00715 and ASD46_RS01570)	isoheptadecanoyl-glycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00080[c0] + (1)  cpd11432[c0] => (1)  cpd00010[c0] + (1)  cpd15671[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  fa11coa_c0[c0] => (1)  CoA_c0[c0] + (1)  1-isoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10205				
rxn05040_c0	>	Cytosol_0	(ASD46_RS03610 and (ASD46_RS03610 or ASD46_RS25525))	D-ribulose 5-phosphate formate-lyase (L-3,4-dihydroxybutan-2-one 4-phosphate-forming)_c0	4.1.99.12	-20.78		(1)  cpd00171[c0] => (1)  cpd00047[c0] + (1)  cpd00067[c0] + (1)  cpd11225[c0]	(1)  D-Ribulose5-phosphate_c0[c0] => (1)  Formate_c0[c0] + (1)  H+_c0[c0] + (1)  3-4-dihydroxy-2-butanone4-phosphate_c0[c0]	rxn05040	DB4PS	R07281	Riboflavin metabolism	Biosynthesis|Cofactor-Biosynthesis|Flavin-Biosynthesis|RIBOSYN2-PWY|Vitamin-Biosynthesis
rxn05400_c0	>	Cytosol_0	(ASD46_RS01565 and (ASD46_RS19090 or ASD46_RS01935 or ASD46_RS23115))	11-methyl-dodecanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11536[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11537[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  11-methyl-dodecanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  13-methyl-3-oxo-tetra-decanoyl-ACP_c0[c0]	rxn05400				
rxn03030_c0	=	Cytosol_0	ASD46_RS23500	Acetyl-CoA:L-2,3,4,5-tetrahydrodipicolinate N2-acetyltransferase_c0	2.3.1.89	11.44		(1)  cpd00001[c0] + (1)  cpd00022[c0] + (1)  cpd02465[c0] <=> (1)  cpd00010[c0] + (1)  cpd03289[c0]	(1)  H2O_c0[c0] + (1)  Acetyl-CoA_c0[c0] + (1)  tetrahydrodipicolinate_c0[c0] <=> (1)  CoA_c0[c0] + (1)  L-2-Acetamido-6-oxopimelate_c0[c0]	rxn03030	APATi	R04364	Lysine biosynthesis	Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|LYSINE-SYN
rxn01636_c0	=	Cytosol_0	ASD46_RS12780	N2-Acetyl-L-ornithine:L-glutamate N-acetyltransferase_c0	2.3.1.35	0.0		(1)  cpd00023[c0] + (1)  cpd00342[c0] <=> (1)  cpd00064[c0] + (1)  cpd00477[c0]	(1)  L-Glutamate_c0[c0] + (1)  N-Acetylornithine_c0[c0] <=> (1)  Ornithine_c0[c0] + (1)  N-Acetyl-L-glutamate_c0[c0]	rxn01636		R02282	Arginine and proline metabolism	ARGININE-SYN|ARGSYNBSUB-PWY|Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN
rxn08556_c0	>	Cytosol_0	(ASD46_RS14795 or ASD46_RS13035)	sn-glycerol 3-phosphate:ubiquinone-8 oxidoreductase_c0		-13.68		(1)  cpd00080[c0] + (1)  cpd15560[c0] => (1)  cpd00095[c0] + (1)  cpd15561[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  Ubiquinone-8_c0[c0] => (1)  Glycerone-phosphate_c0[c0] + (1)  Ubiquinol-8_c0[c0]	rxn08556	G3PD5			Alcohol-Degradation|Degradation|Energy-Metabolism|Fatty-Acid-and-Lipid-Degradation|GLYCEROL-DEG|OTHER-ENERGY|PWY0-381
rxn01843_c0	=	Cytosol_0	(ASD46_RS12740 or ASD46_RS08120)	2-phenylacetamide amidohydrolase_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd01647[c0] <=> (1)  cpd00013[c0] + (1)  cpd00430[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  2-Phenylacetamide_c0[c0] <=> (1)  NH3_c0[c0] + (1)  PACT_c0[c0]	rxn01843		R02540	Phenylalanine metabolism|Styrene degradation	
rxn00816_c0	=	Cytosol_0	ASD46_RS21645	Lactose galactohydrolase_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd00208[c0] <=> (1)  cpd00027[c0] + (1)  cpd00108[c0]	(1)  H2O_c0[c0] + (1)  LACT_c0[c0] <=> (1)  D-Glucose_c0[c0] + (1)  Galactose_c0[c0]	rxn00816	LACZ	R01100		
rxn02988_c0	<	Cytosol_0	ASD46_RS07265	glycerone phosphate:iminosuccinate alkyltransferase (cyclizing)_c0		-0.61		(2)  cpd00001[c0] + (1)  cpd00009[c0] + (1)  cpd02333[c0] <= (1)  cpd00095[c0] + (1)  cpd03470[c0]	(2)  H2O_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Quinolinate_c0[c0] <= (1)  Glycerone-phosphate_c0[c0] + (1)  Iminoaspartate_c0[c0]	rxn02988	QULNS	R04292	Nicotinate and nicotinamide metabolism	ALKALOIDS-SYN|Biosynthesis|Cofactor-Biosynthesis|N-CONTAINING-SECONDARY-CMPD-SYN|NAD-Metabolism|NAD-SYN|PWY0-781|PYRIDNUCSYN-PWY|PYRROLIDINE-ALKALOIDS|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn01021_c0	=	Cytosol_0	(ASD46_RS05710 and ASD46_RS05710)	Methylthioadenosine methylthioribohydrolase_c0	3.2.2.16	-0.73		(1)  cpd00001[c0] + (1)  cpd00147[c0] <=> (1)  cpd00128[c0] + (1)  cpd01981[c0]	(1)  H2O_c0[c0] + (1)  5-Methylthioadenosine_c0[c0] <=> (1)  Adenine_c0[c0] + (1)  5-Methylthio-D-ribose_c0[c0]	rxn01021	MTAN	R01401	Cysteine and methionine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|Degradation|IND-AMINO-ACID-SYN|METHIONINE-SYN|Methylthioadenosine-Degradation|NUCLEO-DEG|PWY0-1391
rxn00165_c0	>	Cytosol_0	(ASD46_RS19865 and ASD46_RS19865)	L-serine ammonia-lyase_c0	4.2.1.13	-7.51		(1)  cpd00054[c0] => (1)  cpd00013[c0] + (1)  cpd00020[c0]	(1)  L-Serine_c0[c0] => (1)  NH3_c0[c0] + (1)  Pyruvate_c0[c0]	rxn00165	CHA1_2	R00220	Glycine, serine and threonine metabolism	AMINE-DEG|Amino-Acid-Degradation|Degradation|NUCLEO-DEG|Purine-Degradation|SERDEG-PWY|SERINE-DEG
rxn10228_c0	>	Cytosol_0	ASD46_RS02115	isotetradecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase_c0		-15.04		(1)  cpd00054[c0] + (1)  cpd15685[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15691[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-diisotetradecanoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  Diisotetradecanoylphosphatidylserine_c0[c0]	rxn10228				
rxn05542_c0	>	Cytosol_0	((ASD46_RS01510 or ASD46_RS12395 or ASD46_RS24445 or ASD46_RS11210 or ASD46_RS14565) or (ASD46_RS11200 or ASD46_RS23395 or ASD46_RS06140 or ASD46_RS22520 or ASD46_RS24135) or (ASD46_RS12390 or ASD46_RS11205 or ASD46_RS01515 or ASD46_RS24090 or ASD46_RS20555) or (ASD46_RS20950 or ASD46_RS11490 or ASD46_RS07835 or ASD46_RS21445 or ASD46_RS07340 or ASD46_RS12085 or ASD46_RS24075 or ASD46_RS10170) or (ASD46_RS22510 or ASD46_RS07975 or ASD46_RS11190 or ASD46_RS23405))	oligopeptide-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11585[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11585[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-alanylglycine_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  L-alanylglycine_c0[c0]	rxn05542	DIPEPabc4			
rxn00539_c0	>	Cytosol_0	((ASD46_RS22570 or ASD46_RS08020) or (ASD46_RS22575 or ASD46_RS08025))	ethanolamine ammonia-lyase (acetaldehyde-forming)_c0		-7.86		(1)  cpd00162[c0] => (1)  cpd00013[c0] + (1)  cpd00071[c0]	(1)  Aminoethanol_c0[c0] => (1)  NH3_c0[c0] + (1)  Acetaldehyde_c0[c0]	rxn00539		R00749	Glycerophospholipid metabolism	AMINE-DEG|Degradation|PWY0-1477
rxn01121_c0	>	Cytosol_0	(ASD46_RS26005 or ASD46_RS05755)	D-gluconate hydro-lyase (2-dehydro-3-deoxy-D-gluconate-forming)_c0	4.2.1.39	-8.17		(1)  cpd00222[c0] => (1)  cpd00001[c0] + (1)  cpd00176[c0]	(1)  GLCN_c0[c0] => (1)  H2O_c0[c0] + (1)  2-keto-3-deoxygluconate_c0[c0]	rxn01121		R01538	Pentose phosphate pathway	Carbohydrates-Degradation|Degradation|NPGLUCAT-PWY|Sugars-And-Polysaccharides
rxn00001_c0	>	Cytosol_0	ASD46_RS15540	diphosphate phosphohydrolase_c0		4.14		(1)  cpd00001[c0] + (1)  cpd00012[c0] => (2)  cpd00009[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  PPi_c0[c0] => (2)  Phosphate_c0[c0] + (1)  H+_c0[c0]	rxn00001	IPP1	R00004		
rxn01331_c0	>	Cytosol_0	ASD46_RS14080	D-erythrose 4-phosphate:NAD+ oxidoreductase_c0	1.2.1.72	-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00236[c0] => (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd02147[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  D-Erythrose4-phosphate_c0[c0] => (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  4-Phosphoerythronate_c0[c0]	rxn01331	E4PD	R01825	Vitamin B6 metabolism	Biosynthesis|Cofactor-Biosynthesis|PWY0-845|PYRIDOXSYN-PWY|Vitamin-B6-Biosynthesis|Vitamin-Biosynthesis
