id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn04754_c0	=	Cytosol_0	(ASD46_RS14020 or ASD46_RS12325 or WP_060642015.1 or WP_060642332.1 or WP_060642479.1 or ASD46_RS08485)	R06945_c0		-99.87		(1)  cpd00004[c0] + (1)  cpd00007[c0] + (1)  cpd00067[c0] + (1)  cpd08112[c0] <=> (1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00636[c0]	(1)  NADH_c0[c0] + (1)  O2_c0[c0] + (1)  H+_c0[c0] + (1)  Cyclohexane_c0[c0] <=> (1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  Hexalin_c0[c0]	rxn04754		R06945	Caprolactam degradation	
rxn02898_c0	>	Cytosol_0	(WP_003511186.1 or ASD46_RS12600)	O-Succinylbenzoyl-CoA 1,4-dihydroxy-2-naphthoate-lyase_c0		-14.27		(1)  cpd02021[c0] => (1)  cpd00010[c0] + (1)  cpd02295[c0]	(1)  Succinylbenzoyl-CoA_c0[c0] => (1)  CoA_c0[c0] + (1)  1-4-Dihydroxy-2-naphthoate_c0[c0]	rxn02898	NPHS	R04150		
rxn00771_c0	=	Cytosol_0	(WP_003513599.1 or ASD46_RS17040)	ATP:D-ribose-5-phosphate 1-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00067[c0] + (1)  cpd00101[c0] <=> (1)  cpd00008[c0] + (1)  cpd00847[c0]	(1)  ATP_c0[c0] + (1)  H+_c0[c0] + (1)  ribose-5-phosphate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  Ribose 1,5-bisphosphate_c0[c0]	rxn00771		R01050		
rxn08807_c0	=	Cytosol_0	(ASD46_RS22825 or WP_035198973.1 or ASD46_RS25940 or WP_003517168.1 or WP_013761271.1 or ASD46_RS14740 or WP_003511570.1 or ASD46_RS17790)	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:1) (periplasm)_c0		-264.53		(1)  cpd00001[c0] + (1)  cpd15317[c0] <=> (1)  cpd00067[c0] + (1)  cpd00908[c0] + (1)  cpd15237[c0]	(1)  H2O_c0[c0] + (1)  1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0] + (1)  hexadecenoate_c0[c0]	rxn08807	LPLIPAL1E161pp			
rxn03853_c0	=	Cytosol_0	(WP_060642015.1 or WP_060642332.1 or WP_060642479.1 or ASD46_RS08485 or ASD46_RS14020 or ASD46_RS12325)	R05567_c0		-83.58		(1)  cpd00007[c0] + (2)  cpd03964[c0] <=> (2)  cpd00071[c0] + (2)  cpd03968[c0]	(1)  O2_c0[c0] + (2)  Deisopropylatrazine_c0[c0] <=> (2)  Acetaldehyde_c0[c0] + (2)  Deisopropyldeethylatrazine_c0[c0]	rxn03853		R05567	Atrazine degradation	
rxn01547_c0	=	Cytosol_0	(WP_013636306.1 or ASD46_RS19825)	Guanosine aminohydrolase_c0		-8.88		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd00311[c0] <=> (1)  cpd00013[c0] + (1)  cpd01217[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  Guanosine_c0[c0] <=> (1)  NH3_c0[c0] + (1)  Xanthosine_c0[c0]	rxn01547		R02145		AROMATIC-COMPOUNDS-DEGRADATION|Degradation|Guanosine-Nucleotides-Degradation|NUCLEO-DEG|P165-PWY|Purine-Degradation|Urate-Degradation
rxn02320_c0	=	Cytosol_0	((ASD46_RS02345 or WP_013635783.1) and Unknown)	5-Amino-2-oxopentanoate:2-oxoglutarate aminotransferase_c0		-2.46		(1)  cpd00024[c0] + (1)  cpd00807[c0] <=> (1)  cpd00023[c0] + (1)  cpd00930[c0]	(1)  2-Oxoglutarate_c0[c0] + (1)  L-histidinol-phosphate_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  imidazole acetol-phosphate_c0[c0]	rxn02320	HIS5	R03243	Histidine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HISTIDINE-SYN|HISTSYN-PWY|IND-AMINO-ACID-SYN|PRPP-PWY
rxn06488_c0	=	Cytosol_0	(WP_013761271.1 or ASD46_RS14740 or WP_003511570.1 or ASD46_RS17790 or ASD46_RS22825 or WP_035198973.1 or ASD46_RS25940 or WP_003517168.1)	Deoxylimonate A-ring-lactonohydrolase_c0	3.1.1.46	3.74		(1)  cpd00001[c0] + (1)  cpd11999[c0] <=> (1)  cpd00067[c0] + (1)  cpd12503[c0]	(1)  H2O_c0[c0] + (1)  Deoxylimonate_c0[c0] <=> (1)  H+_c0[c0] + (1)  Deoxylimononic acid D-ring-lactone_c0[c0]	rxn06488		R03803		
rxn01405_c0	=	Cytosol_0	(WP_035198148.1 or ASD46_RS00950)	Spermidine:putrescine 4-aminobutyltransferase (propane-1,3-diamine-forming)_c0	2.5.1.45	0.0		(1)  cpd00118[c0] + (1)  cpd00264[c0] <=> (1)  cpd00726[c0] + (1)  cpd03802[c0]	(1)  Putrescine_c0[c0] + (1)  Spermidine_c0[c0] <=> (1)  1,3-Propanediamine_c0[c0] + (1)  Homospermidine_c0[c0]	rxn01405		R01919		Biosynthesis|Polyamine-Biosynthesis
rxn02504_c0	=	Cytosol_0	(WP_013636000.1 or ASD46_RS00495)	2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase_c0		14.75		(1)  cpd02961[c0] <=> (1)  cpd00229[c0] + (1)  cpd00954[c0]	(1)  Dihydroneopterin_c0[c0] <=> (1)  Glycolaldehyde_c0[c0] + (1)  6-hydroxymethyl dihydropterin_c0[c0]	rxn02504	DHNPA	R03504	Folate biosynthesis	6-HM-Dihydropterin-PP-Biosynthesis|ALL-CHORISMATE-PWY|Biosynthesis|Cofactor-Biosynthesis|FOLSYN-PWY|Folate-Biosynthesis|Vitamin-Biosynthesis
rxn04996_c0	<	Cytosol_0	(ASD46_RS03495 or WP_003511794.1)	dimethyallyl diphosphate:NADP+ oxidoreductase_c0		16.2		(1)  cpd00001[c0] + (1)  cpd00006[c0] + (1)  cpd00202[c0] <= (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd08615[c0]	(1)  H2O_c0[c0] + (1)  NADP_c0[c0] + (1)  DMAPP_c0[c0] <= (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  1-Hydroxy-2-methyl-2-butenyl 4-diphosphate_c0[c0]	rxn04996		R07219	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn00262_c0	>	Cytosol_0	(ASD46_RS07260 or WP_035199936.1)	L-Aspartic acid:oxygen oxidoreductase (deaminating)_c0		-23.02		(1)  cpd00001[c0] + (1)  cpd00007[c0] + (1)  cpd00041[c0] => (1)  cpd00013[c0] + (1)  cpd00025[c0] + (1)  cpd00032[c0]	(1)  H2O_c0[c0] + (1)  O2_c0[c0] + (1)  L-Aspartate_c0[c0] => (1)  NH3_c0[c0] + (1)  H2O2_c0[c0] + (1)  Oxaloacetate_c0[c0]	rxn00262	ASPO7	R00357	Alanine, aspartate and glutamate metabolism	
rxn02796_c0	=	Cytosol_0	(ASD46_RS00555 or WP_025593308.1 or WP_019565273.1 or ASD46_RS17850)	chenodeoxycholoyltaurine amidohydrolase_c0	3.5.1.74	-0.46		(1)  cpd00001[c0] + (1)  cpd03246[c0] <=> (1)  cpd00210[c0] + (1)  cpd01663[c0]	(1)  H2O_c0[c0] + (1)  Taurochenodeoxycholate_c0[c0] <=> (1)  Taurine_c0[c0] + (1)  Chenodiol_c0[c0]	rxn02796		R03977	Primary bile acid biosynthesis	
rxn10262_c0	=	Cytosol_0	(ASD46_RS01810 or WP_003512433.1)	isopentadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0		-4.5		(1)  cpd00080[c0] + (1)  cpd15686[c0] <=> (1)  cpd00046[c0] + (1)  cpd15719[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  CDP-1,2-diisopentadecanoylglycerol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  Diisopentadecanoylphosphatidylglycerophosphate_c0[c0]	rxn10262				
rxn10126_c0	>	Cytosol_0	(Unknown and (ASD46_RS15450 or WP_013636888.1))	succinate dehyrdogenase_c0		-8.12		(1)  cpd00982[c0] + (1)  cpd15560[c0] => (1)  cpd00015[c0] + (1)  cpd00067[c0] + (1)  cpd15561[c0]	(1)  FADH2_c0[c0] + (1)  Ubiquinone-8_c0[c0] => (1)  FAD_c0[c0] + (1)  H+_c0[c0] + (1)  Ubiquinol-8_c0[c0]	rxn10126	SUCD4			
rxn10209_c0	>	Cytosol_0	(ASD46_RS00715 or WP_003512722.1)	anteisopentadecanoyl-glycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00080[c0] + (1)  cpd11439[c0] => (1)  cpd00010[c0] + (1)  cpd15675[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  fa4coa_c0[c0] => (1)  CoA_c0[c0] + (1)  1-anteisopentadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10209				
rxn08084_c0	>	Cytosol_0	(ASD46_RS05355 or ASD46_RS13185 or WP_019564424.1 or WP_019564870.1)	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:0)_c0				(1)  cpd00067[c0] + (1)  cpd11466[c0] + (1)  cpd15331[c0] => (1)  cpd11493[c0] + (1)  cpd15522[c0]	(1)  H+_c0[c0] + (1)  Myristoyl-ACP_c0[c0] + (1)  1-tetradecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  ACP_c0[c0] + (1)  1,2-ditetradecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08084	AGPAT140			
rxn10225_c0	=	Cytosol_0	(ASD46_RS00355 or WP_003512845.1)	isohexadecanoyl-phosphatidate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd15682[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15688[c0]	(1)  CTP_c0[c0] + (1)  1,2-diisohexadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-diisohexadecanoylglycerol_c0[c0]	rxn10225				
rxn01486_c0	>	Cytosol_0	(ASD46_RS18955 or WP_025593499.1)	trans,trans-Farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase_c0		-22.53		(1)  cpd00113[c0] + (1)  cpd00350[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd00289[c0]	(1)  Isopentenyldiphosphate_c0[c0] + (1)  Farnesyldiphosphate_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  Geranylgeranyl diphosphate_c0[c0]	rxn01486	FRTT	R02061	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|Phylloquinone-Biosynthesis|Polyprenyl-Biosynthesis|Quinone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn00898_c0	>	Cytosol_0	(WP_025595761.1 or WP_019566605.1 or ASD46_RS09040 or WP_025594626.1 or ASD46_RS10060 or ASD46_RS15915 or ASD46_RS11225 or WP_013636431.1)	2,3-Dihydroxy-3-methylbutanoate hydro-lyase_c0		-6.75		(1)  cpd02498[c0] => (1)  cpd00001[c0] + (1)  cpd00123[c0]	(1)  2,3-Dihydroxy-isovalerate_c0[c0] => (1)  H2O_c0[c0] + (1)  3-Methyl-2-oxobutanoate_c0[c0]	rxn00898		R01209	Pantothenate and CoA biosynthesis	
rxn10205_c0	>	Cytosol_0	(ASD46_RS00715 or WP_003512722.1)	isoheptadecanoyl-glycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00080[c0] + (1)  cpd11432[c0] => (1)  cpd00010[c0] + (1)  cpd15671[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  fa11coa_c0[c0] => (1)  CoA_c0[c0] + (1)  1-isoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10205				
rxn00890_c0	=	Cytosol_0	(WP_025592822.1 or ASD46_RS02690)	3-O-alpha-D-Galactosyl-1D-myo-inositol galactohydrolase_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd00910[c0] <=> (1)  cpd00108[c0] + (1)  cpd00121[c0]	(1)  H2O_c0[c0] + (1)  Galactinol_c0[c0] <=> (1)  Galactose_c0[c0] + (1)  L-Inositol_c0[c0]	rxn00890	GALIGH	R01194	Galactose metabolism	
rxn01750_c0	>	Cytosol_0	(WP_025595291.1 or ASD46_RS14960)	CDPglucose 4,6-hydro-lyase_c0	4.2.1.45	-13.9		(1)  cpd00390[c0] => (1)  cpd00001[c0] + (1)  cpd00897[c0]	(1)  CDP-glucose_c0[c0] => (1)  H2O_c0[c0] + (1)  CDP-4-dehydro-6-deoxy-D-glucose_c0[c0]	rxn01750	CDPGHL	R02426	Amino sugar and nucleotide sugar metabolism	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Cell-Structure-Biosynthesis|Lipopolysaccharide-Biosynthesis|O-Antigen-Biosynthesis|SUGAR-NUCLEOTIDES
rxn02988_c0	<	Cytosol_0	(WP_004431880.1 or ASD46_RS07265)	glycerone phosphate:iminosuccinate alkyltransferase (cyclizing)_c0		-0.61		(2)  cpd00001[c0] + (1)  cpd00009[c0] + (1)  cpd02333[c0] <= (1)  cpd00095[c0] + (1)  cpd03470[c0]	(2)  H2O_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Quinolinate_c0[c0] <= (1)  Glycerone-phosphate_c0[c0] + (1)  Iminoaspartate_c0[c0]	rxn02988	QULNS	R04292	Nicotinate and nicotinamide metabolism	ALKALOIDS-SYN|Biosynthesis|Cofactor-Biosynthesis|N-CONTAINING-SECONDARY-CMPD-SYN|NAD-Metabolism|NAD-SYN|PWY0-781|PYRIDNUCSYN-PWY|PYRROLIDINE-ALKALOIDS|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn04792_c0	=	Cytosol_0	(WP_025593598.1 or ASD46_RS19455)	S-(hydroxymethyl)glutathione dehydrogenase_c0		-6.08		(1)  cpd00003[c0] + (1)  cpd09879[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00759[c0]	(1)  NAD_c0[c0] + (1)  S-(Hydroxymethyl) glutathione_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  S-Formylglutathione_c0[c0]	rxn04792	FALDH2	R06983	Methane metabolism	C1-COMPOUNDS|Degradation|Formaldehyde-Oxidation
rxn10228_c0	>	Cytosol_0	(ASD46_RS02115 or WP_003512304.1)	isotetradecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase_c0		-15.04		(1)  cpd00054[c0] + (1)  cpd15685[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15691[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-diisotetradecanoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  Diisotetradecanoylphosphatidylserine_c0[c0]	rxn10228				
rxn05814_c0	=	Cytosol_0	(ASD46_RS01920 or WP_003512388.1)	ATP:nucleoside-phosphate phosphotransferase_c0		9.53		(1)  cpd00002[c0] + (1)  cpd12232[c0] <=> (1)  cpd00008[c0] + (1)  cpd00354[c0]	(1)  ATP_c0[c0] + (1)  Nucleoside phosphate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  NDP_c0[c0]	rxn05814				
rxn00539_c0	>	Cytosol_0	(ASD46_RS09345 or WP_025593893.1)	ethanolamine ammonia-lyase (acetaldehyde-forming)_c0		-7.86		(1)  cpd00162[c0] => (1)  cpd00013[c0] + (1)  cpd00071[c0]	(1)  Aminoethanol_c0[c0] => (1)  NH3_c0[c0] + (1)  Acetaldehyde_c0[c0]	rxn00539		R00749	Glycerophospholipid metabolism	AMINE-DEG|Degradation|PWY0-1477
rxn11726_c0	=	Cytosol_0	(ASD46_RS00045 or WP_025593396.1)	R08191_c0		-5.76		(1)  cpd00001[c0] + (1)  cpd14891[c0] <=> (1)  cpd00010[c0] + (2)  cpd00067[c0] + (1)  cpd16342[c0]	(1)  H2O_c0[c0] + (1)  (7Z,10Z,13Z,16Z) -Docosatetraenoyl-CoA_c0[c0] <=> (1)  CoA_c0[c0] + (2)  H+_c0[c0] + (1)  Adrenic acid_c0[c0]	rxn11726		R08191	Biosynthesis of unsaturated fatty acids	
rxn00678_c0	=	Cytosol_0	(ASD46_RS00705 or WP_003512724.1)	(S)-2-Methyl-3-oxopropanoyl-CoA:pyruvate carboxyltransferase_c0		1.81		(1)  cpd00020[c0] + (1)  cpd00519[c0] <=> (1)  cpd00032[c0] + (1)  cpd00086[c0]	(1)  Pyruvate_c0[c0] + (1)  D-methylmalonyl-CoA_c0[c0] <=> (1)  Oxaloacetate_c0[c0] + (1)  Propionyl-CoA_c0[c0]	rxn00678		R00930	Propanoate metabolism	Amino-Acid-Degradation|Degradation|Energy-Metabolism|Fermentation|GLUTAMATE-DEG|P108-PWY|Pyruvate-Degradation
rxn01121_c0	>	Cytosol_0	(WP_046205575.1 or ASD46_RS16340)	D-gluconate hydro-lyase (2-dehydro-3-deoxy-D-gluconate-forming)_c0	4.2.1.39	-8.17		(1)  cpd00222[c0] => (1)  cpd00001[c0] + (1)  cpd00176[c0]	(1)  GLCN_c0[c0] => (1)  H2O_c0[c0] + (1)  2-keto-3-deoxygluconate_c0[c0]	rxn01121		R01538	Pentose phosphate pathway	Carbohydrates-Degradation|Degradation|NPGLUCAT-PWY|Sugars-And-Polysaccharides
rxn00001_c0	>	Cytosol_0	(ASD46_RS15540 or WP_003516686.1)	diphosphate phosphohydrolase_c0		4.14		(1)  cpd00001[c0] + (1)  cpd00012[c0] => (2)  cpd00009[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  PPi_c0[c0] => (2)  Phosphate_c0[c0] + (1)  H+_c0[c0]	rxn00001	IPP1	R00004		
rxn00710_c0	>	Cytosol_0	(ASD46_RS08645 or ASD46_RS05635 or WP_025592226.1 or WP_060642044.1 or ASD46_RS08675 or WP_060642038.1)	orotidine-5'-phosphate carboxy-lyase (UMP-forming)_c0		-1.32		(1)  cpd00067[c0] + (1)  cpd00810[c0] => (1)  cpd00011[c0] + (1)  cpd00091[c0]	(1)  H+_c0[c0] + (1)  Orotidylic acid_c0[c0] => (1)  CO2_c0[c0] + (1)  UMP_c0[c0]	rxn00710	OMPDC	R00965	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PRPP-PWY|PWY0-162|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn
rxn01114_c0	=	Cytosol_0	((ASD46_RS23730 or WP_060642856.1) or (ASD46_RS11595 or WP_060642284.1))	ATP:D-ribulose 5-phosphotransferase_c0		-14.08		(1)  cpd00002[c0] + (1)  cpd00258[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00171[c0]	(1)  ATP_c0[c0] + (1)  D-Ribulose_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  D-Ribulose5-phosphate_c0[c0]	rxn01114	RBK_D	R01526	Pentose and glucuronate interconversions	Carbohydrates-Degradation|D-Arabinose-Degradation|DARABCAT-PWY|Degradation|RIBITOLUTIL-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides
rxn00470_c0	>	Cytosol_0	((WP_003510663.1 or ASD46_RS11135) or (WP_003511327.1 or ASD46_RS13145))	L-ornithine carboxy-lyase (putrescine-forming)_c0		-3.09		(1)  cpd00064[c0] + (1)  cpd00067[c0] => (1)  cpd00011[c0] + (1)  cpd00118[c0]	(1)  Ornithine_c0[c0] + (1)  H+_c0[c0] => (1)  CO2_c0[c0] + (1)  Putrescine_c0[c0]	rxn00470	or NDC	R00670	Arginine and proline metabolism|Glutathione metabolism	AMINE-DEG|ARG+POLYAMINE-SYN|ARGININE-DEG|Amino-Acid-Degradation|Biosynthesis|Degradation|ORNARGDEG-PWY|ORNDEG-PWY|POLYAMINSYN3-PWY|POLYAMSYN-PWY|Polyamine-Biosynthesis|Putrescine-Biosynthesis
rxn02885_c0	<	Cytosol_0	(ASD46_RS16475 or WP_060642626.1 or WP_019565943.1 or ASD46_RS21105)	R04134_c0		6.5		(1)  cpd01960[c0] <= (1)  cpd03326[c0]	(1)  2-Oxohept-3-enedioate_c0[c0] <= (1)  2-Hydroxyhepta-2,4-dienedioate_c0[c0]	rxn02885	HHDDI	R04134	Tyrosine metabolism	
rxn08817_c0	=	Cytosol_0	(WP_003517168.1 or ASD46_RS25940 or WP_035198973.1 or ASD46_RS22825 or ASD46_RS17790 or WP_003511570.1 or WP_013761271.1 or ASD46_RS14740)	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C12:0)_c0		-361.6		(1)  cpd00001[c0] + (1)  cpd15350[c0] <=> (2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd01741[c0]	(1)  H2O_c0[c0] + (1)  2-dodecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  ddca_c0[c0]	rxn08817	LPLIPAL2A120			
rxn01203_c0	<	Cytosol_0	(ASD46_RS08335 or WP_060641962.1 or ASD46_RS07895 or WP_060641991.1)	R01647_c0		9.02		(1)  cpd00020[c0] + (1)  cpd00199[c0] <= (1)  cpd03708[c0]	(1)  Pyruvate_c0[c0] + (1)  4-Oxobutanoate_c0[c0] <= (1)  2,4-Dihydroxyhept-2-enedioate_c0[c0]	rxn01203	DHEDAA	R01647	Tyrosine metabolism	
rxn11944_c0	<	Cytosol_0	(WP_060642998.1 or ASD46_RS25775)	Methyltransferase_c0		6.74		(1)  cpd00019[c0] + (1)  cpd00067[c0] + (1)  cpd02738[c0] <= (1)  cpd00017[c0] + (1)  cpd02555[c0]	(1)  S-Adenosyl-homocysteine_c0[c0] + (1)  H+_c0[c0] + (1)  5-Methyltetrahydropteroyltri-L-glutamate_c0[c0] <= (1)  S-Adenosyl-L-methionine_c0[c0] + (1)  Tetrahydropteroyltri-L-glutamate_c0[c0]	rxn11944				
rxn08296_c0	=	Cytosol_0	(ASD46_RS02385 or WP_013636420.1 or ASD46_RS02980 or ASD46_RS09115 or WP_013635775.1 or ASD46_RS18170 or WP_025592761.1 or WP_025594005.1)	diacylglycerol kinase (n-C14:1)_c0		208.0		(1)  cpd00002[c0] + (1)  cpd15308[c0] <=> (1)  cpd00008[c0] + (1)  cpd15523[c0]	(1)  ATP_c0[c0] + (1)  1,2-Diacyl-sn-glycerol ditetradec-7-enoyl_c0[c0] <=> (1)  ADP_c0[c0] + (1)  1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08296	DAGK141			
rxn00717_c0	>	Cytosol_0	(ASD46_RS20565 or WP_060642594.1)	Cytosine aminohydrolase_c0		-5.14		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd00307[c0] => (1)  cpd00013[c0] + (1)  cpd00092[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  Cytosine_c0[c0] => (1)  NH3_c0[c0] + (1)  Uracil_c0[c0]	rxn00717	FCY1	R00974	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PWY0-163|PYR-NUC-SYN|Pyrimidine-Nucleotide-Salvage
rxn01276_c0	=	Cytosol_0	(WP_003510171.1 or WP_025595224.1 or ASD46_RS07200 or ASD46_RS24945)	D-Gluconate:NAD+ 5-oxidoreductase_c0		3.76		(1)  cpd00003[c0] + (1)  cpd00222[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00781[c0]	(1)  NAD_c0[c0] + (1)  GLCN_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  5-Dehydrogluconate_c0[c0]	rxn01276		R01738		Degradation|IDNCAT-PWY|KETOGLUCONMET-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives
rxn10254_c0	=	Cytosol_0	(ASD46_RS09115 or ASD46_RS02980 or WP_013636420.1 or ASD46_RS02385 or WP_025594005.1 or WP_025592761.1 or ASD46_RS18170 or WP_013635775.1)	anteisoheptadecanoyl-Diacylglycerol kinase_c0		-4.5		(1)  cpd00002[c0] + (1)  cpd15702[c0] <=> (1)  cpd00008[c0] + (1)  cpd15678[c0]	(1)  ATP_c0[c0] + (1)  1,2-Dianteisoheptadecanoyl-sn-glycerol_c0[c0] <=> (1)  ADP_c0[c0] + (1)  1,2-dianteisoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10254				
rxn05459_c0	=	Cytosol_0	(WP_025592965.1 or ASD46_RS01950)	stearyl-ACP:[acyl-carrier-protein] transferase_c0		0.0		(1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd11573[c0] <=> (1)  cpd00327[c0] + (1)  cpd11493[c0]	(1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  Octodecanoyl-ACP_c0[c0] <=> (1)  strcoa_c0[c0] + (1)  ACP_c0[c0]	rxn05459				
rxn05453_c0	=	Cytosol_0	(WP_025592965.1 or ASD46_RS01950)	13-methyl-tetra-decanoyl-ACP:[acyl-carrier-protein] transferase_c0		0.0		(1)  cpd00010[c0] + (2)  cpd00067[c0] + (1)  cpd11540[c0] <=> (1)  cpd11437[c0] + (1)  cpd11493[c0]	(1)  CoA_c0[c0] + (2)  H+_c0[c0] + (1)  13-methyl-tetra-decanoyl-ACP_c0[c0] <=> (1)  fa3coa_c0[c0] + (1)  ACP_c0[c0]	rxn05453				
rxn08796_c0	=	Cytosol_0	(ASD46_RS17790 or WP_003511570.1 or ASD46_RS14740 or WP_013761271.1 or WP_003517168.1 or ASD46_RS25940 or WP_035198973.1 or ASD46_RS22825)	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C12:0) (periplasm)_c0		-2.14		(1)  cpd00001[c0] + (1)  cpd15325[c0] <=> (1)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd01741[c0]	(1)  H2O_c0[c0] + (1)  1-dodecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  ddca_c0[c0]	rxn08796	LPLIPAL1A120pp			
