id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn09177_c0	>	Cytosol_0	ASE33_RS25525	(R)-4'-Phosphopantothenate:L-cysteine ligase_c0		-26.84		(1)  cpd00052[c0] + (1)  cpd00084[c0] + (1)  cpd02201[c0] => (1)  cpd00012[c0] + (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd02666[c0]	(1)  CTP_c0[c0] + (1)  L-Cysteine_c0[c0] + (1)  4-phosphopantothenate_c0[c0] => (1)  PPi_c0[c0] + (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  (R) -4'-Phosphopantothenoyl-L-cysteine_c0[c0]	rxn09177	PPNCL2	R04231	Pantothenate and CoA biosynthesis	Biosynthesis|COA-PWY|CoA-Biosynthesis|Cofactor-Biosynthesis|PANTOSYN-PWY|Vitamin-Biosynthesis
rxn00179_c0	=	Cytosol_0	ASE33_RS18745	ATP:L-glutamate 5-phosphotransferase_c0		-6.9		(1)  cpd00002[c0] + (1)  cpd00023[c0] <=> (1)  cpd00008[c0] + (1)  cpd02097[c0]	(1)  ATP_c0[c0] + (1)  L-Glutamate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  L-Glutamyl 5-phosphate_c0[c0]	rxn00179	GLU5K	R00239	Arginine and proline metabolism	Amino-Acid-Biosynthesis|Biosynthesis|CITRULBIO-PWY|Citrulline-Biosynthesis|IND-AMINO-ACID-SYN|Other-Amino-Acid-Biosynthesis|PROLINE-SYN|PROSYN-PWY
rxn01210_c0	>	Cytosol_0	(ASE33_RS11070 and ASE33_RS11070)	10-Formyltetrahydrofolate:L-glutamate ligase (ADP-forming)_c0		-20.65		(1)  cpd00002[c0] + (1)  cpd00023[c0] + (1)  cpd00201[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd03524[c0]	(1)  ATP_c0[c0] + (1)  L-Glutamate_c0[c0] + (1)  10-Formyltetrahydrofolate_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  10-Formyl-THF-L-glutamate_c0[c0]	rxn01210		R01654		
rxn00192_c0	>	Cytosol_0	(ASE33_RS26265 or ASE33_RS04070)	acetyl-CoA:L-glutamate N-acetyltransferase_c0		-5.29		(1)  cpd00022[c0] + (1)  cpd00023[c0] => (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd00477[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  L-Glutamate_c0[c0] => (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  N-Acetyl-L-glutamate_c0[c0]	rxn00192	ACGS	R00259	Arginine and proline metabolism	ARG+POLYAMINE-SYN|ARGININE-SYN|ARGSYN-PWY|ARGSYNBSUB-PWY|Amino-Acid-Biosynthesis|Biosynthesis|GLUTORN-PWY|IND-AMINO-ACID-SYN|Other-Amino-Acid-Biosynthesis|Polyamine-Biosynthesis
rxn01218_c0	>	Cytosol_0	ASE33_RS10730	2'-Deoxycytidine 5'-monophosphate phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00206[c0] => (1)  cpd00009[c0] + (1)  cpd00654[c0]	(1)  H2O_c0[c0] + (1)  dCMP_c0[c0] => (1)  Phosphate_c0[c0] + (1)  Deoxycytidine_c0[c0]	rxn01218	NTD3	R01664	Pyrimidine metabolism	
rxn05367_c0	>	Cytosol_0	((ASE33_RS23925 or ASE33_RS10370) and (ASE33_RS12695 or ASE33_RS13175))	6-methyl-octanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11503[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11504[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  6-methyl-octanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  8-methyl-3-oxo-decanoyl-ACP_c0[c0]	rxn05367				
rxn05654_c0	=	Cytosol_0	((ASE33_RS16745 or ASE33_RS08550) or ASE33_RS07755)	Transport of succinate, extracellular_c0		0.0		(1)  cpd00036[e0] + (1)  cpd00067[e0] <=> (1)  cpd00036[c0] + (1)  cpd00067[c0]	(1)  Succinate_e0[e0] + (1)  H+_e0[e0] <=> (1)  Succinate_c0[c0] + (1)  H+_c0[c0]	rxn05654	SUCCt2b			
rxn01199_c0	=	Cytosol_0	(ASE33_RS08250 or ASE33_RS15000)	ATP:D-xylulose 5-phosphotransferase_c0		-14.08		(1)  cpd00002[c0] + (1)  cpd00259[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00198[c0]	(1)  ATP_c0[c0] + (1)  D-Lyxulose_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  D-Xylulose5-phosphate_c0[c0]	rxn01199	XKS1	R01639	Pentose and glucuronate interconversions	Carbohydrates-Degradation|DARABITOLUTIL-PWY|Degradation|LARABITOLUTIL-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides|XYLCAT-PWY|Xylose-Degradation
rxn08807_c0	=	Cytosol_0	(ASE33_RS27210 or ASE33_RS03955)	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:1) (periplasm)_c0		-264.53		(1)  cpd00001[c0] + (1)  cpd15317[c0] <=> (1)  cpd00067[c0] + (1)  cpd00908[c0] + (1)  cpd15237[c0]	(1)  H2O_c0[c0] + (1)  1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0] + (1)  hexadecenoate_c0[c0]	rxn08807	LPLIPAL1E161pp			
rxn05614_c0	>	Cytosol_0	(Unknown and (ASE33_RS24625 or ASE33_RS00560) and (ASE33_RS24630 or ASE33_RS00500 or ASE33_RS00570))	L-methionine R-oxide transport via ABC system_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11576[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11576[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-methionine R-oxide_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  L-methionine R-oxide_c0[c0]	rxn05614	METSRabc			
rxn10304_c0	=	Cytosol_0	ASE33_RS28360	isopentadecanoyl-lipoteichoic acid synthesis (n=24), linked, glucose substituted_c0		-40.8		(24)  cpd00026[c0] + (1)  cpd15752[c0] <=> (24)  cpd00014[c0] + (1)  cpd15761[c0]	(24)  UDP-glucose_c0[c0] + (1)  Isopentadecanoyllipoteichoic acid (n=24) , linked, unsubstituted_c0[c0] <=> (24)  UDP_c0[c0] + (1)  Isopentadecanoyllipoteichoic acid (n=24) , linked, glucose substituted_c0[c0]	rxn10304				
rxn00501_c0	=	Cytosol_0	(ASE33_RS18565 or ASE33_RS06745 or ASE33_RS02915)	3-Oxopropanoate:NAD+ oxidoreductase (decarboxylating, CoA-acetylating)_c0		-8.95		(1)  cpd00003[c0] + (1)  cpd00010[c0] + (1)  cpd00191[c0] <=> (1)  cpd00004[c0] + (1)  cpd00011[c0] + (1)  cpd00022[c0]	(1)  NAD_c0[c0] + (1)  CoA_c0[c0] + (1)  3-Oxopropanoate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  CO2_c0[c0] + (1)  Acetyl-CoA_c0[c0]	rxn00501	MMSAD3	R00705	beta-Alanine metabolism|Inositol phosphate metabolism|Propanoate metabolism	Amino-Acid-Degradation|BETA-ALA-DEGRADATION-I-PWY|Beta-Alanine-Degradation|CARBOXYLATES-DEG|Degradation|P562-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives
rxn10344_c0	>	Cytosol_0	(ASE33_RS03845 or ASE33_RS02820 or ASE33_RS18505 or ASE33_RS20715 or ASE33_RS25595)	Lead (Pb+2) ABC transporter_c0		-6.817		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd04097[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd04097[e0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Pb_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Pb_e0[e0]	rxn10344				
rxn10336_c0	=	Cytosol_0	(ASE33_RS09510 or ASE33_RS25750 or ASE33_RS25150 or ASE33_RS24140)	stearoyl-cardiolipin synthase_c0		0.0		(2)  cpd15540[c0] <=> (1)  cpd00100[c0] + (1)  cpd15793[c0]	(2)  Phosphatidylglycerol dioctadecanoyl_c0[c0] <=> (1)  Glycerol_c0[c0] + (1)  Stearoylcardiolipin (B. subtilis) _c0[c0]	rxn10336				
rxn02320_c0	=	Cytosol_0	(ASE33_RS21765 and ASE33_RS28305)	5-Amino-2-oxopentanoate:2-oxoglutarate aminotransferase_c0		-2.46		(1)  cpd00024[c0] + (1)  cpd00807[c0] <=> (1)  cpd00023[c0] + (1)  cpd00930[c0]	(1)  2-Oxoglutarate_c0[c0] + (1)  L-histidinol-phosphate_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  imidazole acetol-phosphate_c0[c0]	rxn02320	HIS5	R03243	Histidine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HISTIDINE-SYN|HISTSYN-PWY|IND-AMINO-ACID-SYN|PRPP-PWY
rxn03384_c0	=	Cytosol_0	ASE33_RS01445	Uroporphyrinogen I carboxy-lyase_c0		-19.6		(4)  cpd00067[c0] + (1)  cpd03414[c0] <=> (4)  cpd00011[c0] + (1)  cpd03416[c0]	(4)  H+_c0[c0] + (1)  UroporphyrinogenI_c0[c0] <=> (4)  CO2_c0[c0] + (1)  CoproporphyrinogenI_c0[c0]	rxn03384	UPPDC2	R04972	Porphyrin and chlorophyll metabolism	
rxn05167_c0	>	Cytosol_0	(ASE33_RS06775 and (ASE33_RS14985 or ASE33_RS06780) and (ASE33_RS06785 or ASE33_RS14980))	D-xylose transport via ABC system_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00154[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00154[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Xylose_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Xylose_c0[c0]	rxn05167	XYLabc			
rxn02504_c0	=	Cytosol_0	ASE33_RS06350	2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase_c0		14.75		(1)  cpd02961[c0] <=> (1)  cpd00229[c0] + (1)  cpd00954[c0]	(1)  Dihydroneopterin_c0[c0] <=> (1)  Glycolaldehyde_c0[c0] + (1)  6-hydroxymethyl dihydropterin_c0[c0]	rxn02504	DHNPA	R03504	Folate biosynthesis	6-HM-Dihydropterin-PP-Biosynthesis|ALL-CHORISMATE-PWY|Biosynthesis|Cofactor-Biosynthesis|FOLSYN-PWY|Folate-Biosynthesis|Vitamin-Biosynthesis
rxn04996_c0	<	Cytosol_0	ASE33_RS09890	dimethyallyl diphosphate:NADP+ oxidoreductase_c0		16.2		(1)  cpd00001[c0] + (1)  cpd00006[c0] + (1)  cpd00202[c0] <= (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd08615[c0]	(1)  H2O_c0[c0] + (1)  NADP_c0[c0] + (1)  DMAPP_c0[c0] <= (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  1-Hydroxy-2-methyl-2-butenyl 4-diphosphate_c0[c0]	rxn04996		R07219	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn00262_c0	>	Cytosol_0	ASE33_RS20880	L-Aspartic acid:oxygen oxidoreductase (deaminating)_c0		-23.02		(1)  cpd00001[c0] + (1)  cpd00007[c0] + (1)  cpd00041[c0] => (1)  cpd00013[c0] + (1)  cpd00025[c0] + (1)  cpd00032[c0]	(1)  H2O_c0[c0] + (1)  O2_c0[c0] + (1)  L-Aspartate_c0[c0] => (1)  NH3_c0[c0] + (1)  H2O2_c0[c0] + (1)  Oxaloacetate_c0[c0]	rxn00262	ASPO7	R00357	Alanine, aspartate and glutamate metabolism	
rxn05404_c0	>	Cytosol_0	((ASE33_RS12695 or ASE33_RS13175) and (ASE33_RS10370 or ASE33_RS23925))	13-methyl-tetra-decanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11540[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11541[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  13-methyl-tetra-decanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  15-methyl-3-oxo-hexa-decanoyl-ACP_c0[c0]	rxn05404				
rxn10262_c0	=	Cytosol_0	(ASE33_RS15675 or ASE33_RS25105)	isopentadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0		-4.5		(1)  cpd00080[c0] + (1)  cpd15686[c0] <=> (1)  cpd00046[c0] + (1)  cpd15719[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  CDP-1,2-diisopentadecanoylglycerol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  Diisopentadecanoylphosphatidylglycerophosphate_c0[c0]	rxn10262				
rxn10126_c0	>	Cytosol_0	((ASE33_RS18145 and ASE33_RS18140) or ASE33_RS18155 or ASE33_RS18150)	succinate dehyrdogenase_c0		-8.12		(1)  cpd00982[c0] + (1)  cpd15560[c0] => (1)  cpd00015[c0] + (1)  cpd00067[c0] + (1)  cpd15561[c0]	(1)  FADH2_c0[c0] + (1)  Ubiquinone-8_c0[c0] => (1)  FAD_c0[c0] + (1)  H+_c0[c0] + (1)  Ubiquinol-8_c0[c0]	rxn10126	SUCD4			
rxn10209_c0	>	Cytosol_0	(ASE33_RS23420 or (ASE33_RS23905 and ASE33_RS06345))	anteisopentadecanoyl-glycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00080[c0] + (1)  cpd11439[c0] => (1)  cpd00010[c0] + (1)  cpd15675[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  fa4coa_c0[c0] => (1)  CoA_c0[c0] + (1)  1-anteisopentadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10209				
rxn04048_c0	=	Cytosol_0	ASE33_RS07490	cobalt-precorrin-4 methyltransferase_c0		-19.14		(1)  cpd00017[c0] + (1)  cpd08370[c0] <=> (1)  cpd00019[c0] + (1)  cpd00067[c0] + (1)  cpd08371[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  Cobalt-precorrin 4_c0[c0] <=> (1)  S-Adenosyl-homocysteine_c0[c0] + (1)  H+_c0[c0] + (1)  Cobalt-precorrin 5_c0[c0]	rxn04048		R05810	Porphyrin and chlorophyll metabolism	Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis
rxn08084_c0	>	Cytosol_0	(ASE33_RS13730 or ASE33_RS24085 or ASE33_RS24930 or ASE33_RS25085)	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:0)_c0				(1)  cpd00067[c0] + (1)  cpd11466[c0] + (1)  cpd15331[c0] => (1)  cpd11493[c0] + (1)  cpd15522[c0]	(1)  H+_c0[c0] + (1)  Myristoyl-ACP_c0[c0] + (1)  1-tetradecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  ACP_c0[c0] + (1)  1,2-ditetradecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08084	AGPAT140			
rxn10225_c0	=	Cytosol_0	(ASE33_RS23575 or ASE33_RS25080)	isohexadecanoyl-phosphatidate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd15682[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15688[c0]	(1)  CTP_c0[c0] + (1)  1,2-diisohexadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-diisohexadecanoylglycerol_c0[c0]	rxn10225				
rxn00898_c0	>	Cytosol_0	ASE33_RS03775	2,3-Dihydroxy-3-methylbutanoate hydro-lyase_c0		-6.75		(1)  cpd02498[c0] => (1)  cpd00001[c0] + (1)  cpd00123[c0]	(1)  2,3-Dihydroxy-isovalerate_c0[c0] => (1)  H2O_c0[c0] + (1)  3-Methyl-2-oxobutanoate_c0[c0]	rxn00898		R01209	Pantothenate and CoA biosynthesis	
rxn10205_c0	>	Cytosol_0	(ASE33_RS23420 or (ASE33_RS06345 and ASE33_RS23905))	isoheptadecanoyl-glycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00080[c0] + (1)  cpd11432[c0] => (1)  cpd00010[c0] + (1)  cpd15671[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  fa11coa_c0[c0] => (1)  CoA_c0[c0] + (1)  1-isoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10205				
rxn05040_c0	>	Cytosol_0	((ASE33_RS09425 or ASE33_RS09400) and ASE33_RS09425)	D-ribulose 5-phosphate formate-lyase (L-3,4-dihydroxybutan-2-one 4-phosphate-forming)_c0	4.1.99.12	-20.78		(1)  cpd00171[c0] => (1)  cpd00047[c0] + (1)  cpd00067[c0] + (1)  cpd11225[c0]	(1)  D-Ribulose5-phosphate_c0[c0] => (1)  Formate_c0[c0] + (1)  H+_c0[c0] + (1)  3-4-dihydroxy-2-butanone4-phosphate_c0[c0]	rxn05040	DB4PS	R07281	Riboflavin metabolism	Biosynthesis|Cofactor-Biosynthesis|Flavin-Biosynthesis|RIBOSYN2-PWY|Vitamin-Biosynthesis
rxn05400_c0	>	Cytosol_0	((ASE33_RS12695 or ASE33_RS13175) and (ASE33_RS10370 or ASE33_RS23925))	11-methyl-dodecanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11536[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11537[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  11-methyl-dodecanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  13-methyl-3-oxo-tetra-decanoyl-ACP_c0[c0]	rxn05400				
rxn01636_c0	=	Cytosol_0	ASE33_RS26265	N2-Acetyl-L-ornithine:L-glutamate N-acetyltransferase_c0	2.3.1.35	0.0		(1)  cpd00023[c0] + (1)  cpd00342[c0] <=> (1)  cpd00064[c0] + (1)  cpd00477[c0]	(1)  L-Glutamate_c0[c0] + (1)  N-Acetylornithine_c0[c0] <=> (1)  Ornithine_c0[c0] + (1)  N-Acetyl-L-glutamate_c0[c0]	rxn01636		R02282	Arginine and proline metabolism	ARGININE-SYN|ARGSYNBSUB-PWY|Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN
rxn08556_c0	>	Cytosol_0	ASE33_RS22925	sn-glycerol 3-phosphate:ubiquinone-8 oxidoreductase_c0		-13.68		(1)  cpd00080[c0] + (1)  cpd15560[c0] => (1)  cpd00095[c0] + (1)  cpd15561[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  Ubiquinone-8_c0[c0] => (1)  Glycerone-phosphate_c0[c0] + (1)  Ubiquinol-8_c0[c0]	rxn08556	G3PD5			Alcohol-Degradation|Degradation|Energy-Metabolism|Fatty-Acid-and-Lipid-Degradation|GLYCEROL-DEG|OTHER-ENERGY|PWY0-381
rxn01843_c0	=	Cytosol_0	(ASE33_RS06300 or ASE33_RS15655 or ASE33_RS19585)	2-phenylacetamide amidohydrolase_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd01647[c0] <=> (1)  cpd00013[c0] + (1)  cpd00430[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  2-Phenylacetamide_c0[c0] <=> (1)  NH3_c0[c0] + (1)  PACT_c0[c0]	rxn01843		R02540	Phenylalanine metabolism|Styrene degradation	
rxn02988_c0	<	Cytosol_0	ASE33_RS26910	glycerone phosphate:iminosuccinate alkyltransferase (cyclizing)_c0		-0.61		(2)  cpd00001[c0] + (1)  cpd00009[c0] + (1)  cpd02333[c0] <= (1)  cpd00095[c0] + (1)  cpd03470[c0]	(2)  H2O_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Quinolinate_c0[c0] <= (1)  Glycerone-phosphate_c0[c0] + (1)  Iminoaspartate_c0[c0]	rxn02988	QULNS	R04292	Nicotinate and nicotinamide metabolism	ALKALOIDS-SYN|Biosynthesis|Cofactor-Biosynthesis|N-CONTAINING-SECONDARY-CMPD-SYN|NAD-Metabolism|NAD-SYN|PWY0-781|PYRIDNUCSYN-PWY|PYRROLIDINE-ALKALOIDS|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn00165_c0	>	Cytosol_0	((ASE33_RS03145 or ASE33_RS22425 or ASE33_RS26930) and (ASE33_RS03145 or ASE33_RS22425 or ASE33_RS26930))	L-serine ammonia-lyase_c0	4.2.1.13	-7.51		(1)  cpd00054[c0] => (1)  cpd00013[c0] + (1)  cpd00020[c0]	(1)  L-Serine_c0[c0] => (1)  NH3_c0[c0] + (1)  Pyruvate_c0[c0]	rxn00165	CHA1_2	R00220	Glycine, serine and threonine metabolism	AMINE-DEG|Amino-Acid-Degradation|Degradation|NUCLEO-DEG|Purine-Degradation|SERDEG-PWY|SERINE-DEG
rxn10228_c0	>	Cytosol_0	(ASE33_RS09015 or ASE33_RS10855)	isotetradecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase_c0		-15.04		(1)  cpd00054[c0] + (1)  cpd15685[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15691[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-diisotetradecanoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  Diisotetradecanoylphosphatidylserine_c0[c0]	rxn10228				
rxn01117_c0	=	Cytosol_0	ASE33_RS21715	D-arabinose-5-phosphate aldose-ketose-isomerase_c0		-1.46		(1)  cpd00817[c0] <=> (1)  cpd00171[c0]	(1)  D-Arabinose5-phosphate_c0[c0] <=> (1)  D-Ribulose5-phosphate_c0[c0]	rxn01117	A5PISO	R01530		Biosynthesis|CARBO-BIOSYNTHESIS|CMP-KDO-Biosynthesis|Carbohydrates-Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|Polysaccharides-Biosynthesis|SUGAR-NUCLEOTIDES
rxn05542_c0	>	Cytosol_0	(ASE33_RS28255 or ASE33_RS07320 or ASE33_RS28250 or (ASE33_RS21420 or ASE33_RS25720 or ASE33_RS28260 or ASE33_RS21425 or ASE33_RS21410 or ASE33_RS21430) or ASE33_RS10615)	oligopeptide-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11585[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11585[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-alanylglycine_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  L-alanylglycine_c0[c0]	rxn05542	DIPEPabc4			
rxn00539_c0	>	Cytosol_0	(ASE33_RS28510 or ASE33_RS28505)	ethanolamine ammonia-lyase (acetaldehyde-forming)_c0		-7.86		(1)  cpd00162[c0] => (1)  cpd00013[c0] + (1)  cpd00071[c0]	(1)  Aminoethanol_c0[c0] => (1)  NH3_c0[c0] + (1)  Acetaldehyde_c0[c0]	rxn00539		R00749	Glycerophospholipid metabolism	AMINE-DEG|Degradation|PWY0-1477
rxn01121_c0	>	Cytosol_0	ASE33_RS10575	D-gluconate hydro-lyase (2-dehydro-3-deoxy-D-gluconate-forming)_c0	4.2.1.39	-8.17		(1)  cpd00222[c0] => (1)  cpd00001[c0] + (1)  cpd00176[c0]	(1)  GLCN_c0[c0] => (1)  H2O_c0[c0] + (1)  2-keto-3-deoxygluconate_c0[c0]	rxn01121		R01538	Pentose phosphate pathway	Carbohydrates-Degradation|Degradation|NPGLUCAT-PWY|Sugars-And-Polysaccharides
rxn00001_c0	>	Cytosol_0	ASE33_RS28485	diphosphate phosphohydrolase_c0		4.14		(1)  cpd00001[c0] + (1)  cpd00012[c0] => (2)  cpd00009[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  PPi_c0[c0] => (2)  Phosphate_c0[c0] + (1)  H+_c0[c0]	rxn00001	IPP1	R00004		
rxn01331_c0	>	Cytosol_0	(ASE33_RS20035 or ASE33_RS03285)	D-erythrose 4-phosphate:NAD+ oxidoreductase_c0	1.2.1.72	-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00236[c0] => (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd02147[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  D-Erythrose4-phosphate_c0[c0] => (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  4-Phosphoerythronate_c0[c0]	rxn01331	E4PD	R01825	Vitamin B6 metabolism	Biosynthesis|Cofactor-Biosynthesis|PWY0-845|PYRIDOXSYN-PWY|Vitamin-B6-Biosynthesis|Vitamin-Biosynthesis
rxn05545_c0	>	Cytosol_0	(ASE33_RS28255 or ASE33_RS07320 or ASE33_RS28250 or (ASE33_RS25720 or ASE33_RS21420 or ASE33_RS28260 or ASE33_RS21425 or ASE33_RS21410 or ASE33_RS21430) or ASE33_RS10615)	Dipeptide transport via ABC system (ala-thr)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11582[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11582[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  ala-L-Thr-L_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  ala-L-Thr-L_c0[c0]	rxn05545	DIPEPabc7			
rxn00671_c0	=	Cytosol_0	(ASE33_RS06745 or ASE33_RS02915 or ASE33_RS18565)	2-Methyl-3-oxopropanoate:NAD+ oxidoreductase (CoA-propanoylating)_c0		-7.14		(1)  cpd00003[c0] + (1)  cpd00010[c0] + (1)  cpd00287[c0] <=> (1)  cpd00004[c0] + (1)  cpd00011[c0] + (1)  cpd00086[c0]	(1)  NAD_c0[c0] + (1)  CoA_c0[c0] + (1)  3-Oxo-2-methylpropanoate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  CO2_c0[c0] + (1)  Propionyl-CoA_c0[c0]	rxn00671	MMSAD1	R00922		
